COD_DANE;NOMBRE_INSTITUCION;CORREO_INSTITUCIONAL;DIRECCION;SEDE_PRINCIPAL;COD_SEDE_PRINCIPAL;LONGITUD;LATITUD;ESTADO;ID_DEPARTAMENTO;DEPARTAMENTO;ID_MUNICIPIO;MUNICIPIO;CALENDARIO;NATURALEZA;SECTOR;ZONA;JORNADA;NIVEL;TELEFONO;TIPO_TELEFONO;FUENTE_COORDENADAS;CONFIA_GEO
105001002071;INSTITUCION EDUCATIVA BENJAMIN HERRERA;;CLL 25 # 52-140;S;105001002071;-75,57960646;6,22663456;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2650073;FIJO;SECRETARIAS;MEDIO
105001002101;INSTITUCION EDUCATIVA JUAN DE DIOS COCK;;CLL 88 # 45-70;S;105001002101;-75,5534284;6,28089434;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2118268;FIJO;SECRETARIAS;MEDIO
105001002119;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ 1 AGRUP;;CR 70 # 49-70;S;105001002119;-75,586463;6,257071;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2301435;FIJO;SECRETARIAS;MEDIO
105001002569;ESCUELA CARLOS OBANDO VELASCO;;CR 67 A # 42-24;N;105001002119;-75,58539926;6,24693135;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2304985;FIJO;SECRETARIAS;MEDIO
105001002828;ESCUELA CUARTA BRIGADA;;CLL 53 # 76-267;N;105001002119;-75,59233518;6,264725367;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;4218769;FIJO;SECRETARIAS;MEDIO
105001002135;COLEGIO RAMON MUNERA LOPERA;IRMUNERAA@EDUCAME.GOV.CO;CR 30A 77A-04;S;105001002135;-75,54316237;6,269574583;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2636985;FIJO;SECRETARIAS;MEDIO
105001018058;ESCUELA URB BELLO ORIENTE;;CLL 83 B # 23 C 353;N;105001002135;-75,541934;6,272545;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;5290858;FIJO;SECRETARIAS;MEDIO
205001015266;ESCUELA RUR ALTO DE LA CRUZ;;CLL 79 C # 24-42;N;105001002135;-75,5387034;6,270963744;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2318602;FIJO;SECRETARIAS;MEDIO
105001002305;INSTITUCION EDUCATIVA MARISCAL ROBLEDO;;CLL 65 # 84-87;S;105001002305;-75,59589404;6,27519208;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2340009;FIJO;SECRETARIAS;MEDIO
105001026557;SECCION ESC CONRADO GONZALEZ MEJIA;;CL 76 # 80 - 49;N;105001002305;0;0;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;NOCTURNA;EDUCACI”N MEDIA;4223400;FIJO;SIN COORDENADAS;BAJO
105001002348;COLEGIO FE Y ALEGRIA STO DOMINGO;;CR 29 # 110 A 83;S;105001002348;-75,541643;6,298844;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;5284407;FIJO;SECRETARIAS;MEDIO
105001003255;ESCUELA STO DOMINGO SAVIO 2 AGRUP;;CR 30 # 110 B 24;N;105001002348;-75,54194219;6,29944662;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;5721991;FIJO;SECRETARIAS;MEDIO
105001002356;INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ;;CR 8 A # 57 A 93;S;105001002356;-75,53363696;6,23667657;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2260583;FIJO;SECRETARIAS;MEDIO
105001015849;ESCUELA URB SAN VICENTE DE PAUL;;CR 6 F # 54-133;N;105001002356;-75,53255397;6,23353868;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA PRIMARIA;2210507;FIJO;SECRETARIAS;MEDIO
105001002372;INSTITUCION IEGUILLERMO VALENCIA;;CLL 23 # 78-48;S;105001002372;-75,598497;6,226934;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2560941;FIJO;SECRETARIAS;MEDIO
105001002461;INSTITUCION EDUCATIVA LUCRECIO JARAMILLO VELEZ;LUCRECIO@EPM.NET.CO;CR 79 # 38-59;S;105001002461;-75,59949244;6,24623398;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N MEDIA;4122939;FIJO;SECRETARIAS;MEDIO
105001005321;ESCUELA AGRUP COLOMBIA;;CLL 44 A # 75-68;N;105001002461;-75,595165;6,250817;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N B¡SICA SECUNDARIA;4119222;FIJO;SECRETARIAS;MEDIO
105001000761;ESCUELA ALFREDO COCK ARANGO;;CR 70 # 79 A 43;N;105001002470;-75,578467;6,277934;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA PRIMARIA;2571207;FIJO;SECRETARIAS;MEDIO
105001002470;INSTITUCION EDUCATIVA SAN VICENTE DE PAUL;IMPAUL@EDUCAME.GOV.CO;CLL 80 # 70-25;S;105001002470;-75,57776828;6,27870474;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;4423737;FIJO;SECRETARIAS;MEDIO
105001008150;ESCUELA EL DIAMANTE;;CLL 79 A # 86-9;N;105001002470;-75,5872756;6,28527323;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA PRIMARIA;2570003;FIJO;SECRETARIAS;MEDIO
105001002046;ESCUELA MARCO FIDEL SUAREZ;IMFSUARE@EDUCAME.GOV.CO;CLL 70 A # 43-74;N;105001002488;-75,553497;6,265702;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2331640;FIJO;SECRETARIAS;MEDIO
105001002488;COLEGIO PEDRO LUIS VILLA;;CR 43 # 66 C 40;S;105001002488;-75,55283654;6,261761867;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2332748;FIJO;SECRETARIAS;MEDIO
105001006122;ESCUELA VERSALLES;;CLL 71 # 33-33;N;105001002488;-75,546039;6,265217;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2843485;FIJO;SECRETARIAS;MEDIO
105001002496;INSTITUCION EDUCATIVA CRISTO REY;;CLL 2 SUR # 50 D 30;S;105001002496;-75,581682;6,205318;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2850778;FIJO;SECRETARIAS;MEDIO
105001010740;ESCUELA CRISTO REY;;CR 50 G # 3 SUR 34;N;105001002496;-75,583683;6,204451;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2556549;FIJO;SECRETARIAS;MEDIO
105001001341;ESCUELA PIO XII;;CR 98 # 44-52;N;105001002526;-75,61369231;6,25641634;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N B¡SICA PRIMARIA;2531446;FIJO;SECRETARIAS;MEDIO
105001002526;INSTITUCION EDUCATIVA SAMUEL BARRIENTOS RESTREPO;;CLL 44 # 94-119;S;105001002526;-75,61171;6,254569;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N MEDIA;2530780;FIJO;SECRETARIAS;MEDIO
105001003247;ESCUELA MONS PERDOMO;;CLL 44 # 97-14;N;105001002526;-75,61395501;6,2561777;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N B¡SICA PRIMARIA;2529888;FIJO;SECRETARIAS;MEDIO
105001008257;ESCUELA EL SOCORRO;;CR 102 B # 47 B 32;N;105001002526;-75,61782925;6,25849178;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2526216;FIJO;SECRETARIAS;MEDIO
105001002780;INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS;;CLL 56 # 16-18;S;105001002780;-75,53958705;6,23861058;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2690520;FIJO;SECRETARIAS;MEDIO
105001002798;INSTITUCION EDUCATIVA MATER DEI;;CR 68 # 42-70;S;105001002798;-75,58575735;6,24753782;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;4361257;FIJO;SECRETARIAS;MEDIO
105001000221;ESCUELA PEDRO DE CASTRO;;CLL 40 # 86 A 101;N;105001002895;-75,608269;6,248359;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2538107;FIJO;SECRETARIAS;MEDIO
105001002895;INSTITUCION EDUCATIVA FCO ANTONIO ZEA;IFAZEA@EDUCAME.GOV.CO;CR 82 # 35-40;S;105001002895;-75,60372154;6,24382227;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;4119132;FIJO;SECRETARIAS;MEDIO
105001002976;INSTITUCION EDUCATIVA LA PIEDAD;ILPIEDAD@EDUCAME.GOV.CO;CR 81 # 54-71;S;105001002976;-75,5969029;6,26937536;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;2347999;FIJO;SECRETARIAS;MEDIO
105001002518;SOFIA O DE NAVARRO;;CLL 32 # 65-20;N;105001003123;-75,58289616;6,23522721;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2655463;FIJO;SECRETARIAS;MEDIO
105001003123;INSTITUCION PEDRO OLARTE SA—UDO;;CR 65 A # 32 B 120;S;105001003123;-75,583215;6,236642;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2658442;FIJO;SECRETARIAS;MEDIO
105001003131;INSTITUCION EDUCATIVA REPUBLICA DE HONDURAS;;CR 50 B # 97 A 30;S;105001003131;-75,55954079;6,29077435;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;2360743;FIJO;SECRETARIAS;MEDIO
105001018775;ESCUELA ESP MPAL LA ROSA;;CR 52 # 99-24;N;105001003131;-75,561553;6,29261;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;5214683;FIJO;SECRETARIAS;MEDIO
105001002810;LICEO LEON DE GREIFF;IGREIFFL@EDUCAME.GOV.CO;CR 30 # 50-16;N;105001003221;-75,552222;6,241389;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N MEDIA;2697302;FIJO;SECRETARIAS;MEDIO
105001003221;INSTITUCION EDUCATIVA MANUEL JOSE CAICEDO;;CLL 50 # 29-82;S;105001003221;-75,55210723;6,24166326;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2212992;FIJO;SECRETARIAS;MEDIO
105001003271;INSTITUCION EDUCATIVA OCTAVIO HARRY;;CR 72 # 10-65;S;105001003271;-75,59630123;6,21907747;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;3432565;FIJO;SECRETARIAS;MEDIO
105001000183;ESCUELA LA UNION;;CR 67 # 93-75;N;105001003280;-75,57268341;6,287344631;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N B¡SICA PRIMARIA;2377404;FIJO;SECRETARIAS;MEDIO
105001003280;INSTITUCION EDUCATIVA MARIA MONTESSORI;;CR 69 A # 92 C 87;S;105001003280;-75,57516683;6,28698848;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N MEDIA;4776510;FIJO;SECRETARIAS;MEDIO
105001000698;ESCUELA SIMONA DUQUE;;KR 47 # 89-79;N;105001003298;0;0;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA PRIMARIA;2360023;FIJO;SIN COORDENADAS;BAJO
105001003093;ESCUELA ESTEBAN JARAMILLO;;CR 47 # 89-79;N;105001003298;0;0;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA PRIMARIA;2360023;FIJO;SIN COORDENADAS;BAJO
105001003298;INSTITUCION EDUCATIVA LORENZA VILLEGAS DE STOS;;CR 51 # 87-040;S;105001003298;-75,56075406;6,2802231;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2117446;FIJO;SECRETARIAS;MEDIO
105001000906;ESCUELA REPUBLICA DE PANAMA;;CR 88 # 49 DD 70;N;105001003387;-75,60631383;6,263079955;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;2340776;FIJO;SECRETARIAS;MEDIO
105001003387;INSTITUCION EDUCATIVA STA ROSA DE LIMA;;CLL 45 G # 80-95;S;105001003387;-75,59960289;6,25550095;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;4113645;FIJO;SECRETARIAS;MEDIO
105001018228;ESCUELA LA PRADERA;;CR 97 A # 49 A 15;N;105001003387;-75,610933;6,262835;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;2528123;FIJO;SECRETARIAS;MEDIO
105001003395;INSTITUCION TECN METROPOLITANO PROG DE EDUC BCA DE A;;CRA 65 # 98 A 75 CAMPUS CASTILLA;S;105001003395;-75,569318;6,294002;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;4773824;FIJO;SECRETARIAS;MEDIO
105001003425;INSTITUCION EDUCATIVA JOSE MARIA BRAVO MARQUEZ;;CLL 70 # 47 A 04;S;105001003425;-75,55730152;6,26584495;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2635951;FIJO;SECRETARIAS;MEDIO
105001006262;ESCUELA PORFIRIO BARBA JACOB;;CR 47 # 74-32;N;105001003425;-75,556272;6,268863;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2636085;FIJO;SECRETARIAS;MEDIO
105001003441;INSTITUCION TEC IND PASCUAL BRAVO;;CLL 73 # 73 A 226;S;105001003441;-75,586927;6,275443;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2341014;FIJO;SECRETARIAS;MEDIO
105001003450;INSTITUCION EDUCATIVA ROSALIA SUAREZ;;CR 77 # 30 A 53;S;105001003450;-75,59739576;6,23268083;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;2387380;FIJO;SECRETARIAS;MEDIO
105001019879;ESCUELA MPAL BELEN;;CLL 30 A # 80-18;N;105001003450;-75,59936;6,232117;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;2389831;FIJO;SECRETARIAS;MEDIO
105001004472;INSTITUCION EDUCATIVA LA PRESENTACION;IPTCION@EDUCAME.GOV.CO;CLL 7 # 56-8;S;105001004472;-75,584667;6,213705;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2554811;FIJO;SECRETARIAS;MEDIO
105001004791;INSTITUCION EDUCATIVA SANTO ANGEL;ISANGEL@EDUCAME.GOV.CO;CLL 2 SUR # 53-140;S;105001004791;-75,587718;6,207961;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;2853623;FIJO;SECRETARIAS;MEDIO
105001005291;INSTITUCION EDUCATIVA CAMPO VALDES;;CLL 83 # 47-33;S;105001005291;-75,55575122;6,27547956;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N MEDIA;2336897;FIJO;SECRETARIAS;MEDIO
105001001627;ESCUELA ANA FRANK;;CR 50 AA # 88-13;N;105001005339;-75,55926405;6,28090138;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA PRIMARIA;2362053;FIJO;SECRETARIAS;MEDIO
105001003310;ESCUELA EPIFANIO MEJIA;IEMEJIA@EDUCAME.CO;CLL 90 # 50 A 09;N;105001005339;-75,55883765;6,28194444;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA PRIMARIA;2366368;FIJO;SECRETARIAS;MEDIO
105001005339;INSTITUCION EDUCATIVA MONS FCO CRISTOBAL TORO;;CR 50 D # 90-49;S;105001005339;-75,56054797;6,28256339;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;5240239;FIJO;SECRETARIAS;MEDIO
105001005347;INSTITUCION EDUCATIVA TULIO OSPINA;;CLL 60 # 51-48;S;105001005347;-75,56584281;6,25898482;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;5123594;FIJO;SECRETARIAS;MEDIO
105001000639;ESCUELA BATALLON GIRARDOT;;CLL 66 D # 39 A 20;N;105001005410;-75,55079411;6,259813475;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2546018;FIJO;SECRETARIAS;MEDIO
105001005410;INSTITUCION EDUCATIVA JUAN DE DIOS CARVAJAL;IJDIOS@EDUCAME.GOV.CO;CLL 65 AA # 36-39;S;105001005410;-75,55106203;6,255645687;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2840808;FIJO;SECRETARIAS;MEDIO
105001005495;INSTITUCION EDUCATIVA REPUBLICA DEL URUGUAY;;CLL 91 A # 70 A 123;S;105001005495;-75,57724671;6,28384621;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2574945;FIJO;SECRETARIAS;MEDIO
105001005525;INSTITUCION EDUCATIVA ENRIQUE OLAYA HERRERA;;CLL 71A 32-18;S;105001005525;-75,54515992;6,26658432;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;2911707;FIJO;SECRETARIAS;MEDIO
105001002861;ESCUELA JULIO ARBOLEDA;;CLL 78 # 51-12;N;105001005878;-75,56322545;6,272748608;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA PRIMARIA;2333510;FIJO;SECRETARIAS;MEDIO
105001005878;INSTITUCION EDUCATIVA FCO MIRANDA;;CR 51 C # 79-56;S;105001005878;-75,56355753;6,27417964;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2335808;FIJO;SECRETARIAS;MEDIO
105001006068;INSTITUCION EDUCATIVA DINAMARCA;;CLL 91 # 65-119;S;105001006068;-75,57292637;6,28261271;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2573923;FIJO;SECRETARIAS;MEDIO
105001006092;INSTITUCION EDUCATIVA JULIO CESAR GARCIA;;CLL 111 A # 65-26;S;105001006092;-75,56419154;6,30677411;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2730139;FIJO;SECRETARIAS;MEDIO
105001006181;INSTITUCION EDUCATIVA PEDRO OCTAVIO AMADO HERRERA;;CR 88 A # 18 A 5;S;105001006181;-75,61067744;6,22167917;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;;EDUCACI”N MEDIA;2385168;FIJO;SECRETARIAS;MEDIO
105001006246;INSTITUCION EDUCATIVA JORGE ROBLEDO;;CLL 65 # 87-74;S;105001006246;-75,59685164;6,27748159;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2345223;FIJO;SECRETARIAS;MEDIO
105001006483;INSTITUCION EDUCATIVA RODRIGO CORREA PALACIO;;CLL 103 # 66-63;S;105001006483;-75,568365;6,297416;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;2677445;FIJO;SECRETARIAS;MEDIO
105001002909;ESCUELA URB LA FRONTERA;IFRONTER@EDUCAME.GOV.CO;CLL 122 # 50 A 14;N;105001006718;-75,55263992;6,30575006;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;4617220;FIJO;SECRETARIAS;MEDIO
105001003352;ESCUELA URB ASIA IGNACIANA;;CLL 123 # 51 A 11;N;105001006718;-75,55482324;6,306450831;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;4612580;FIJO;SECRETARIAS;MEDIO
105001006718;INSTITUCION EDUCATIVA ASIA IGNACIANA;;CLL 122 # 51 B 30;S;105001006718;0;0;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;4310517;FIJO;SIN COORDENADAS;BAJO
105001019437;PREESCOLAR MPAL EL PLAYON;;CL 122 # 51B-30;N;105001006718;0;0;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA PRIMARIA;4611821;FIJO;SIN COORDENADAS;BAJO
105001006726;INSTITUCION EDUCATIVA SANTO DOMINGO SAVIO;ISDSAVIO@EPM.NET.CO;CR 28 # 107-473;S;105001006726;-75,53716314;6,2982085;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;5292917;FIJO;SECRETARIAS;MEDIO
105001019283;ESCUELA URB CARPINELLO AMAPOLITA;ICARPIN@EPM.NET.CO;CLL 97 # 23-12;N;105001006726;-75,538271;6,286931;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;5290481;FIJO;SECRETARIAS;MEDIO
105001002330;ESCUELA PICHINCHA;;CR 86 # 45 B 17;N;105001006980;-75,603168;6,255202;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;4119245;FIJO;SECRETARIAS;MEDIO
105001006556;ESCUELA JUAN XXIII;;CLL 48 DD # 99-20;N;105001006980;-75,61256121;6,262010359;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;2536928;FIJO;SECRETARIAS;MEDIO
105001006980;INSTITUCION EDUCATIVA CONCEJO DE MEDELLIN;;CR 82 # 47 A - 65;S;105001006980;-75,60062028;6,25823836;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N MEDIA;4119213;FIJO;SECRETARIAS;MEDIO
105001007609;ESCUELA CLODOMIRO RAMIREZ;;CR 89 A # 47 B 39;N;105001006980;-75,60624919;6,257574399;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;UNICA;EDUCACI”N B¡SICA SECUNDARIA;2344598;FIJO;SECRETARIAS;MEDIO
105001007111;INSTITUCION EDUCATIVA SEBASTIAN DE BELALCAZAR;;CLL 103 EE # 63 D 185;S;105001007111;-75,56294296;6,297495008;ACTIVA;05;ANTIOQUIA;05001;MEDELLÕN;A;OFICIAL;OFICIAL;URBANO;MA—ANA;EDUCACI”N MEDIA;2672090;FIJO;SECRETARIAS;MEDIO
